"","Cha_EAP","CoS_EAP","DaD_EAP","SE_Cha","SE_CoS","SE_DaD","raw.Cha","raw.CoS","raw.DaD","max.Cha","max.CoS","max.DaD"
"126",0.530509491863794,1.1945900965651,0.420662635279341,0.559627634446653,0.57525351720195,0.341935411840843,4,17,4,8,20,6
"127",-0.123543080352988,0.341501216635008,-0.139015850869714,0.570421978641974,0.49508891067295,0.311002102473362,3,15,2,8,20,10
"128",1.0486143390209,0.786980366353979,0.487911538935839,0.563141041990925,0.529724823483307,0.307809071433045,6,15,8,8,20,12
"129",0.433911419280312,-0.136060670848693,0.0296140829833481,0.539734862837052,0.45296884610672,0.216521308811832,5,12,10,8,20,24
"130",-0.144749506326973,-0.0333571596725505,-0.0401703747062343,0.567449858877766,0.467367730377807,0.291551363875329,3,13,5,8,20,12
"131",0.0383078215072928,0.248821302893064,-0.402635395250842,0.561072808937178,0.487135918554842,0.300432314051985,4,15,3,8,20,24
"132",-0.0595705815854799,-0.812805837708102,-0.211541469791351,0.567785881642572,0.437418695617346,0.333638637785967,4,9,2,8,20,6
"133",-0.223164976810897,-0.428635835456302,-0.0648561454661722,0.565072339558902,0.440812912915545,0.248639178258571,3,11,7,8,20,18
"134",0.393726108615839,-0.33610457711179,0.00996185733887437,0.539471571542362,0.441756408833667,0.211466974110104,5,11,10,8,20,24
"135",1.2099856548527,0.68480048770531,0.226771568226544,0.576590171501076,0.52830748895818,0.340278092207371,7,15,2,8,20,6
"136",0.288551746416754,-0.266206599171426,-0.274486460749495,0.554902901754853,0.457693219680294,0.325513717327475,5,12,2,8,20,12
"137",-2.21202652717538,-2.76513754318391,-0.970371100859894,0.705067904625662,0.606480157096393,0.360054492322237,0,2,1,8,20,6
"138",-1.6655430223952,-1.42967027644332,-0.551283882255528,0.654947219986382,0.444795000460844,0.326359802239384,0,7,2,8,20,6
"139",-1.60661479702615,-1.09116519417571,-0.579415747359916,0.647559278387628,0.433416115442907,0.307191244256747,0,9,2,8,20,10
"140",-2.35804120995612,-2.90160005705714,-1.16056647471326,0.705485693793449,0.619417923365021,0.32767938201075,0,2,1,8,20,18
"141",-1.73956308272873,-1.79898147262481,-0.537417933209568,0.661190306019775,0.470025072628448,0.3296870823642,0,5,3,8,20,6
"142",0.198224192993404,1.55698837312458,0.141928274108307,0.55728007747792,0.598821409824941,0.274046208303871,3,19,9,8,20,24
"143",-0.4406338271224,-1.20096488780796,-0.243779017243675,0.588046875514287,0.436057824060319,0.33671172335182,3,7,3,8,20,6
"144",0.477442842774436,0.703322018841461,0.484574140482702,0.545709959550688,0.513369309039542,0.257616306186639,4,15,15,8,20,24
